age,gender,marital_status,dependents,education,self_employed,income_annual,loan_amount,loan_amount_term,credit_history,property_area,loan_grade,debt_to_income_ratio,delinquencies_2yrs,open_accounts,total_accounts,risk_score,default,application_date,app_year,app_month,app_quarter,app_dayofweek,app_weekend,days_since_reference,loan_to_income_ratio,monthly_payment,debt_to_income,credit_to_loan_ratio,income_per_dependent,payment_to_income_ratio,age_group,income_group,loan_amount_group,debt_burden,risk_score_bucket
34,Male,Single,0,Graduate,No,18042.0,19351.0,48,1,Urban,D,0.0173532572762867,0,2,7,561,1,2023-08-21,2023,8,3,0,0,233,1.072552932047445,403.1458333333333,0.2681382328335185,0.02899074983055187,18042.0,0.2681382329969993,25-34,Very Low,Small,Very Low,Fair
35,Male,Married,0,Graduate,Yes,34257.0,24426.0,60,1,Semiurban,B,0.1567966089508797,0,5,10,532,1,2023-04-10,2023,4,2,0,0,100,0.7130221560556966,407.1,0.14260443116118596,0.02178007041587734,34257.0,0.14260443120697658,35-44,Low,Small,Low,Fair
39,Female,Single,2,Not Graduate,No,31129.0,6245.0,48,1,Urban,D,0.1552540737605233,1,4,6,482,0,2023-03-04,2023,3,1,5,1,63,0.2006167882039256,130.10416666666666,0.05015419703164732,0.07718174538395808,10376.333333333334,0.05015419704937023,35-44,Low,Very Small,Low,Poor
21,Male,Married,3,Graduate,No,39824.0,26633.0,36,0,Urban,C,0.0794444831497999,1,4,6,307,1,2023-10-31,2023,10,4,1,0,304,0.6687675773402973,739.8055555555555,0.2229225257129268,0.011527052903858857,9956.0,0.2229225257745014,18-24,Low,Medium,Very Low,Very Poor
40,Male,Married,0,Graduate,No,39503.0,14555.0,48,1,Semiurban,A,0.1567926477270475,1,5,3,652,0,2023-08-22,2023,8,3,1,0,234,0.36845302888388226,303.2291666666667,0.09211325719298892,0.044795602882528644,39503.0,0.09211325721863875,35-44,Low,Small,Low,Good
18,Male,Single,0,Not Graduate,No,58753.0,13954.0,60,1,Urban,B,0.17612331934414,0,4,7,458,1,2023-05-23,2023,5,2,1,0,143,0.23750276581621363,232.56666666666666,0.04750055315354098,0.032822129852886475,58753.0,0.047500553162434254,18-24,Low,Small,Low,Poor
28,Female,Single,1,Graduate,No,28253.0,13339.0,36,1,Rural,A,0.1168855477701991,1,4,11,430,1,2023-03-24,2023,3,1,4,0,83,0.4721268537854387,370.52777777777777,0.15737561786163687,0.032236299570264915,14126.5,0.15737561792290933,25-34,Very Low,Small,Low,Poor
30,Female,Married,0,Graduate,No,23911.0,35623.0,12,1,Urban,A,0.1306972233511115,0,7,10,568,1,2023-03-16,2023,3,1,3,0,75,1.4898164024925766,2968.5833333333335,1.4898164017448958,0.015944754792803953,23911.0,1.4898164024302698,25-34,Very Low,Medium,Low,Fair
41,Male,Divorced,1,Graduate,No,24215.0,9187.0,60,1,Urban,A,0.3145034881162868,1,3,10,581,1,2023-07-16,2023,7,3,6,1,197,0.37939293826140824,153.11666666666667,0.07587858761467921,0.06324153694750827,12107.5,0.07587858764914811,35-44,Very Low,Very Small,High,Fair
35,Male,Married,1,Not Graduate,No,26151.0,28393.0,24,1,Rural,B,0.1521134194276113,0,4,8,457,0,2023-05-04,2023,5,2,3,0,124,1.0857328591640856,1183.0416666666667,0.5428664293329358,0.016095516499979024,13075.5,0.5428664295612838,35-44,Very Low,Medium,Low,Poor
20,Female,Married,0,Not Graduate,No,41909.0,61583.0,24,1,Rural,B,0.1422965135182275,0,6,4,430,1,2023-05-27,2023,5,2,5,1,147,1.469445703786776,2565.9583333333335,0.7347228516830115,0.006982446454265261,41909.0,0.7347228518758566,18-24,Low,Large,Low,Poor
25,Male,Single,0,Graduate,No,18178.0,17114.0,36,1,Semiurban,A,0.2457058280346336,1,5,3,412,1,2023-12-22,2023,12,4,4,0,356,0.9414677082187259,475.3888888888889,0.3138225691990756,0.024073857658988323,18178.0,0.3138225693889781,25-34,Very Low,Small,Medium,Poor
36,Male,Married,0,Not Graduate,No,22637.0,31076.0,36,1,Urban,B,0.0502149067578558,0,2,6,443,1,2023-10-22,2023,10,4,6,1,295,1.37279674868578,863.2222222222222,0.4575989159860175,0.014255373921538956,22637.0,0.4575989162083786,35-44,Very Low,Medium,Very Low,Poor
34,Male,Single,1,Graduate,No,37240.0,33705.0,48,1,Rural,B,0.1934884600248884,0,2,3,459,1,2023-12-22,2023,12,4,4,0,356,0.9050751879699248,702.1875,0.22626879691956966,0.013618157542987149,18620.0,0.22626879698640523,25-34,Low,Medium,Low,Poor
29,Female,Married,0,Not Graduate,No,66331.0,47383.0,36,0,Urban,B,0.1278517076374248,1,4,12,300,1,2023-08-18,2023,8,3,4,0,230,0.7143417105124301,1316.1944444444443,0.23811390346106595,0.006331384673694544,66331.0,0.2381139035005536,25-34,Medium,Medium,Low,Very Poor
30,Male,Married,4,Not Graduate,No,23336.0,20483.0,12,1,Rural,A,0.1879156829071534,1,4,4,414,1,2023-01-28,2023,1,1,5,1,28,0.8777425437092904,1706.9166666666667,0.8777425432579314,0.020211883023960753,4667.2,0.8777425436716771,25-34,Very Low,Small,Low,Poor
41,Female,Divorced,0,Graduate,No,43243.0,19944.0,48,1,Semiurban,C,0.0631137870900851,0,5,8,543,1,2023-03-09,2023,3,1,3,0,68,0.4612075942927179,415.5,0.11530189854118301,0.027226233452305144,43243.0,0.1153018985705131,35-44,Low,Small,Very Low,Fair
29,Male,Married,1,Not Graduate,No,32720.0,41635.0,48,1,Rural,A,0.0398474575402646,0,3,12,467,1,2023-09-29,2023,9,3,4,0,272,1.2724633251833741,867.3958333333334,0.3181158311791752,0.011216524558395183,16360.0,0.31811583128612114,25-34,Low,Medium,Very Low,Poor
34,Male,Married,0,Graduate,No,46713.0,16128.0,48,1,Rural,B,0.3082242668988068,1,5,7,624,0,2023-11-19,2023,11,4,6,1,323,0.3452572089140068,336.0,0.08631430220632862,0.03869047618807723,46713.0,0.08631430222665394,25-34,Low,Small,High,Good
56,Female,Married,0,Graduate,No,37411.0,10708.0,36,1,Semiurban,D,0.0902228619224675,0,3,6,641,0,2023-02-18,2023,2,1,5,1,49,0.286225976317126,297.44444444444446,0.09540865874177193,0.05986178557528373,37411.0,0.09540865876982504,55-64,Low,Small,Very Low,Good
20,Male,Divorced,0,Not Graduate,No,36809.0,49071.0,12,1,Rural,B,0.2559305665757494,0,3,6,355,1,2023-10-03,2023,10,4,1,0,276,1.3331250509386292,4089.25,1.3331250505040209,0.007234415438706478,36809.0,1.3331250509024117,18-24,Low,Medium,Medium,Very Poor
18,Male,Married,0,Graduate,Yes,130128.0,160607.0,36,0,Semiurban,B,0.0920472241571032,0,10,5,342,1,2023-01-12,2023,1,1,3,0,12,1.234223226361736,4461.305555555556,0.41140774208263997,0.002129421507143964,130128.0,0.4114077421174172,18-24,High,Very Large,Very Low,Very Poor
42,Female,Married,0,Graduate,Yes,157139.0,196449.07500000007,24,1,Urban,A,0.1502946081296843,0,3,4,712,0,2023-05-09,2023,5,2,1,0,129,1.3025283347863994,7761.287500000001,0.6512641673434656,0.0034786347335645324,154609.92500000002,0.6512641673890551,35-44,High,Very Large,Low,Very Good
28,Female,Divorced,0,Graduate,No,31840.0,6588.0,12,1,Urban,C,0.0606085487575848,0,3,6,561,0,2023-03-12,2023,3,1,6,1,71,0.20690954773869347,549.0,0.20690954766071248,0.0851548269451799,31840.0,0.20690954773219505,25-34,Low,Very Small,Very Low,Fair
31,Female,Single,3,Not Graduate,No,22954.0,12832.0,48,1,Urban,E,0.135822184251557,0,2,9,426,1,2023-01-24,2023,1,1,1,0,24,0.5590311056896401,267.3333333333333,0.1397577763493468,0.03319825436150263,5738.5,0.13975777641632142,25-34,Very Low,Small,Low,Poor
27,Female,Single,0,Not Graduate,No,40987.0,20004.0,36,1,Rural,B,0.1667564822017401,1,2,8,384,1,2023-09-21,2023,9,3,3,0,264,0.488057188864762,555.6666666666666,0.16268572957395688,0.019196160766886815,40987.0,0.16268572961761812,25-34,Low,Small,Low,Very Poor
32,Female,Single,2,Graduate,No,49118.0,13848.0,36,0,Semiurban,B,0.2802969479694168,0,4,10,301,1,2023-06-10,2023,6,2,5,1,161,0.28193330347326845,384.6666666666667,0.09397776780146315,0.02173599075521837,16372.666666666666,0.09397776782250951,25-34,Low,Small,Medium,Very Poor
50,Male,Divorced,0,Graduate,No,70287.0,78738.0,48,1,Semiurban,C,0.0934046709717212,0,5,2,708,0,2023-06-02,2023,6,2,4,0,153,1.120235605446242,1640.375,0.2800589013137464,0.00899184637647652,70287.0,0.280058901357576,45-54,Medium,Large,Very Low,Very Good
43,Male,Single,0,Not Graduate,No,11819.0,17702.0,36,1,Rural,A,0.1410748117331668,2,5,10,384,1,2023-12-20,2023,12,4,2,0,354,1.4977578475336324,491.72222222222223,0.4992526153376458,0.021692464127121655,11819.0,0.49925261580230257,35-44,Very Low,Small,Low,Very Poor
43,Female,Divorced,0,Graduate,No,29574.0,41047.0,12,0,Semiurban,E,0.354954056810863,0,4,6,300,1,2023-05-07,2023,5,2,6,1,127,1.387942111313992,3420.5833333333335,1.3879421107508183,0.007308694910534054,29574.0,1.387942111267061,35-44,Very Low,Medium,High,Very Poor
20,Male,Married,0,Not Graduate,Yes,28169.0,32113.0,24,1,Urban,B,0.1303902045856255,1,4,7,470,1,2023-04-23,2023,4,2,6,1,113,1.140012070006035,1338.0416666666667,0.570006034760195,0.014635817269808619,28169.0,0.5700060349827822,18-24,Very Low,Medium,Low,Poor
23,Female,Single,0,Not Graduate,No,24257.0,5756.0,24,1,Urban,A,0.3213609386513669,1,5,13,396,0,2023-05-22,2023,5,2,0,0,142,0.23729232798779734,239.83333333333334,0.11864616393520411,0.06879777622154312,24257.0,0.11864616398900746,18-24,Very Low,Very Small,High,Very Poor
18,Female,Married,0,Graduate,No,17181.0,19113.0,60,1,Urban,B,0.1173036858132817,1,2,7,511,1,2023-03-03,2023,3,1,4,0,62,1.1124497991967872,318.55,0.2224899596839602,0.0267357296067213,17181.0,0.22248995982640768,18-24,Very Low,Small,Low,Fair
26,Male,Single,0,Graduate,Yes,32458.0,32089.0,48,1,Urban,B,0.2975837306845296,0,4,6,484,1,2023-04-21,2023,4,2,4,0,111,0.9886314621973011,668.5208333333334,0.2471578654579489,0.015083050265976408,32458.0,0.24715786554171057,25-34,Low,Medium,Medium,Poor
44,Female,Married,1,Graduate,Yes,51651.0,61918.0,36,1,Urban,B,0.0835420721705203,0,5,9,692,0,2023-09-25,2023,9,3,0,0,268,1.198776403167412,1719.9444444444443,0.39959213429630064,0.01117607157835886,25825.5,0.39959213438140095,35-44,Low,Large,Very Low,Good
40,Male,Married,0,Graduate,No,19491.0,28447.0,12,1,Semiurban,C,0.0434900507531663,0,5,9,590,1,2023-10-20,2023,10,4,4,0,293,1.4594941254938176,2370.5833333333335,1.4594941245952526,0.02074032411077652,19491.0,1.4594941254189373,35-44,Very Low,Medium,Very Low,Fair
32,Male,Married,2,Graduate,Yes,37944.0,44656.0,24,1,Urban,B,0.0307942362310297,0,7,1,621,0,2023-06-13,2023,6,2,1,0,164,1.1768922622812565,1860.6666666666667,0.588446130954529,0.013906305983207043,12648.0,0.58844613112512,25-34,Low,Medium,Very Low,Good
34,Female,Single,1,Not Graduate,No,44797.0,51477.0,48,1,Urban,B,0.0916419367377641,1,4,14,504,1,2023-08-01,2023,8,3,1,0,213,1.1491171283791326,1072.4375,0.28727928201782815,0.009790780348314961,22398.5,0.2872792820883702,25-34,Low,Large,Very Low,Fair
28,Male,Married,0,Not Graduate,Yes,82595.0,96397.0,60,1,Rural,B,0.198827169933355,0,4,15,570,1,2023-11-27,2023,11,4,0,0,331,1.1671045462800411,1606.6166666666666,0.2334209092220951,0.0059130470864662485,82595.0,0.23342090925318212,25-34,Medium,Large,Low,Fair
37,Male,Divorced,0,Graduate,No,49890.0,22385.0,12,1,Rural,D,0.051232730770433,0,7,10,532,1,2023-03-15,2023,3,1,2,0,74,0.44868711164562036,1865.4166666666667,0.448687111537698,0.023765914673943893,49890.0,0.44868711163662683,35-44,Low,Small,Very Low,Fair
42,Male,Married,1,Not Graduate,No,34798.0,14871.0,60,1,Semiurban,B,0.0437179927829446,0,7,8,508,1,2023-07-29,2023,7,3,5,1,210,0.42735214667509624,247.85,0.08547042930554499,0.03416044650432651,17399.0,0.08547042933256306,35-44,Low,Small,Very Low,Fair
18,Female,Divorced,1,Graduate,No,42434.0,59651.0,36,0,Urban,A,0.0335844496270089,1,10,13,300,1,2023-02-18,2023,2,1,5,1,49,1.4057359664420042,1656.9722222222222,0.4685786553481577,0.00502925349105582,21217.0,0.4685786554696254,18-24,Low,Large,Very Low,Very Poor
37,Female,Single,1,Graduate,No,53176.0,17353.0,24,0,Rural,B,0.3321009969725698,1,1,5,300,1,2023-05-02,2023,5,2,1,0,122,0.32633142771174967,723.0416666666666,0.16316571381905393,0.017288076988573268,26588.0,0.16316571385280643,35-44,Low,Small,High,Very Poor
44,Female,Divorced,1,Graduate,No,38577.0,54841.0,24,1,Semiurban,B,0.2510620185329134,0,5,11,596,0,2023-01-17,2023,1,1,1,0,17,1.4215983617181223,2285.0416666666665,0.7107991806379554,0.010867781404225528,19288.5,0.7107991808406356,35-44,Low,Large,Medium,Fair
30,Female,Married,1,Not Graduate,No,53818.0,38101.0,48,0,Urban,E,0.0613435372109021,0,9,6,300,1,2023-02-23,2023,2,1,3,0,54,0.7079601620275744,793.7708333333334,0.17699004046742947,0.00787380908616903,26909.0,0.17699004050360492,25-34,Low,Medium,Very Low,Very Poor
42,Male,Single,2,Graduate,Yes,30754.0,6557.0,36,0,Semiurban,B,0.041309985057055,0,3,10,302,1,2023-03-15,2023,3,1,2,0,74,0.2132080379787995,182.13888888888889,0.0710693459652024,0.046057648307753905,10251.333333333334,0.07106934599062227,35-44,Low,Very Small,Very Low,Very Poor
63,Female,Divorced,2,Graduate,No,66185.0,50350.0,48,1,Urban,B,0.0769991968279853,0,3,10,715,0,2023-02-15,2023,2,1,2,0,46,0.7607463926871648,1048.9583333333333,0.19018659813730843,0.014200595828913592,22061.666666666668,0.19018659816891764,55-64,Medium,Large,Very Low,Very Good
33,Female,Divorced,0,Graduate,No,28146.0,28843.0,24,1,Rural,E,0.1953452178125629,1,6,10,474,1,2023-03-20,2023,3,1,0,0,79,1.0247637319690186,1201.7916666666667,0.5123818657660563,0.01643379676120952,28146.0,0.5123818659663049,25-34,Very Low,Medium,Low,Poor
38,Male,Married,1,Graduate,No,25773.0,25548.0,48,1,Rural,B,0.2340531772909545,0,1,11,592,1,2023-05-05,2023,5,2,4,0,125,0.9912699336514957,532.25,0.24781748329748926,0.02317206826275356,12886.5,0.24781748340325854,35-44,Very Low,Medium,Medium,Fair
27,Male,Single,0,Graduate,No,28736.0,13665.0,24,1,Urban,D,0.172244516529471,0,1,10,524,0,2023-04-29,2023,4,2,5,1,119,0.4755359131403118,569.375,0.2377679564708653,0.03834613977033691,28736.0,0.23776795656188168,25-34,Very Low,Small,Low,Fair
36,Female,Single,0,Graduate,Yes,22354.0,18326.0,12,1,Semiurban,C,0.0776785954694112,1,7,12,458,1,2023-03-27,2023,3,1,0,0,86,0.819808535385166,1527.1666666666667,0.8198085349450791,0.02499181490641756,22354.0,0.8198085353484921,35-44,Very Low,Small,Very Low,Poor
39,Female,Married,1,Not Graduate,Yes,52957.0,47854.0,24,1,Urban,B,0.1076500718270438,0,4,4,582,0,2023-05-02,2023,5,2,1,0,122,0.903638801291614,1993.9166666666667,0.4518194005434252,0.012161992727626489,26478.5,0.45181940063727516,35-44,Low,Medium,Low,Fair
36,Female,Divorced,1,Graduate,Yes,16543.0,8739.0,48,1,Rural,B,0.0440874911526511,0,3,6,473,1,2023-01-02,2023,1,1,0,0,2,0.5282596868766245,182.0625,0.13206492162335856,0.054125185941855454,8271.5,0.132064921711173,35-44,Very Low,Very Small,Very Low,Poor
24,Female,Single,0,Graduate,No,29239.0,17901.0,48,1,Urban,D,0.128287522841159,0,7,12,465,0,2023-08-15,2023,8,3,1,0,227,0.6122302404322993,372.9375,0.15305756004525836,0.025976202445339578,29239.0,0.15305756010284013,18-24,Very Low,Small,Low,Poor
37,Male,Divorced,2,Graduate,No,42710.0,43059.0,24,1,Urban,B,0.1277942841888674,0,3,13,565,1,2023-06-01,2023,6,2,3,0,152,1.008171388433622,1794.125,0.5040856940751808,0.01312153092238274,14236.666666666666,0.5040856942050085,35-44,Low,Medium,Low,Fair
49,Female,Single,0,Not Graduate,No,36535.0,30629.0,36,1,Urban,B,0.1750876923145397,1,6,10,525,1,2023-07-10,2023,7,3,0,0,191,0.8383467907485972,850.8055555555555,0.2794489301577468,0.01714061836765351,36535.0,0.2794489302418836,45-54,Low,Medium,Low,Fair
39,Male,Divorced,0,Graduate,No,35561.0,18039.0,48,1,Urban,B,0.0398549666439994,0,14,9,616,1,2023-06-23,2023,6,2,4,0,174,0.5072691994038413,375.8125,0.12681729980816606,0.03414823437917023,35561.0,0.12681729984739412,35-44,Low,Small,Very Low,Good
44,Male,Divorced,1,Not Graduate,Yes,33816.0,44118.0,24,0,Rural,B,0.0248557421379696,1,5,6,300,1,2023-08-01,2023,8,3,1,0,213,1.3046486870120653,1838.25,0.6523243432745478,0.006799945600281065,16908.0,0.6523243434867423,35-44,Low,Medium,Very Low,Very Poor
32,Female,Married,1,Not Graduate,No,39427.0,38031.0,60,1,Rural,B,0.0768122412285909,0,6,8,443,1,2023-10-23,2023,10,4,0,0,296,0.9645927917416999,633.85,0.1929185582896233,0.011648392100874328,19713.5,0.19291855834344693,25-34,Low,Medium,Very Low,Poor
42,Male,Married,0,Not Graduate,No,21997.0,32720.0,60,0,Urban,A,0.1378497472218185,0,4,10,300,1,2023-10-06,2023,10,4,4,0,279,1.4874755648497522,545.3333333333334,0.2974951128076583,0.009168704156199,21997.0,0.2974951129564261,35-44,Very Low,Medium,Low,Very Poor
37,Female,Divorced,0,Not Graduate,No,28575.0,21964.0,36,1,Urban,A,0.110938378242774,2,3,12,519,1,2023-07-27,2023,7,3,3,0,208,0.7686439195100613,610.1111111111111,0.25621463972909037,0.023629575668201168,28575.0,0.2562146398277207,35-44,Very Low,Small,Low,Fair
25,Male,Married,0,Graduate,No,31928.0,29214.0,48,1,Semiurban,C,0.0251068547121799,0,6,7,501,0,2023-04-25,2023,4,2,1,0,115,0.9149962415434728,608.625,0.2287490602998939,0.01714931197312421,31928.0,0.22874906037870368,25-34,Low,Medium,Very Low,Fair
38,Male,Married,0,Graduate,No,45611.0,15240.0,48,1,Rural,B,0.2297475554622692,0,5,21,621,1,2023-12-11,2023,12,4,0,0,345,0.3341299247988424,317.5,0.08353248117773367,0.040748031493389236,45611.0,0.08353248119787919,35-44,Low,Small,Medium,Good
25,Male,Married,1,Graduate,No,58191.0,36363.0,24,1,Urban,A,0.1711931954471161,1,8,4,561,1,2023-01-14,2023,1,1,5,1,14,0.6248904469763366,1515.125,0.3124452234237366,0.015427769985550484,29095.5,0.31244522348279896,25-34,Low,Medium,Low,Fair
28,Male,Single,1,Not Graduate,No,33994.0,47091.0,36,1,Semiurban,A,0.0852114591243423,1,4,7,359,1,2023-03-05,2023,3,1,6,1,64,1.38527387185974,1308.0833333333333,0.4617579571235778,0.007623537406136554,16997.0,0.46175795727299646,25-34,Low,Medium,Very Low,Very Poor
36,Male,Divorced,1,Not Graduate,No,52425.0,58163.0,24,1,Urban,A,0.1963551314693557,0,5,11,489,1,2023-12-06,2023,12,4,2,0,340,1.109451597520267,2423.4583333333335,0.5547257986331576,0.008407406770482826,26212.5,0.5547257987495522,35-44,Low,Large,Low,Poor
37,Male,Single,0,Not Graduate,No,37981.0,10805.0,60,0,Urban,B,0.087810618730809,0,5,8,300,1,2023-07-17,2023,7,3,0,0,198,0.28448434743687634,180.08333333333334,0.05689686946939885,0.027764923643890334,37981.0,0.05689686948587723,35-44,Low,Small,Very Low,Very Poor
23,Female,Divorced,2,Graduate,No,35055.0,39508.0,48,1,Rural,B,0.2412885745077277,0,9,10,453,1,2023-07-13,2023,7,3,3,0,194,1.1270289545000713,823.0833333333334,0.28175723852856693,0.011466032195720713,11685.0,0.28175723861698027,18-24,Low,Medium,Medium,Poor
45,Male,Single,3,Graduate,No,53755.0,42859.0,12,1,Semiurban,A,0.1033265024983007,0,1,3,650,0,2023-08-04,2023,8,3,4,0,216,0.7973025765045112,3571.5833333333335,0.7973025763265253,0.015166009472568982,13438.75,0.7973025764896791,45-54,Low,Medium,Low,Good
40,Male,Married,2,Graduate,No,17609.0,22459.0,36,0,Semiurban,D,0.1905690057802052,0,4,5,316,1,2023-03-05,2023,3,1,6,1,64,1.2754273382929184,623.8611111111111,0.4251424458079177,0.01407008326220802,5869.666666666667,0.42514244607349594,35-44,Very Low,Small,Low,Very Poor
27,Male,Single,2,Graduate,No,45301.0,42787.0,36,1,Rural,A,0.1701854378819277,1,6,6,508,1,2023-01-29,2023,1,1,6,1,29,0.9445045363237015,1188.5277777777778,0.31483484535783574,0.011872765091923417,15100.333333333334,0.31483484543428397,25-34,Low,Medium,Low,Fair
19,Female,Married,0,Graduate,No,25775.0,38432.0,48,1,Rural,A,0.1052583447696939,1,3,6,490,1,2023-03-08,2023,3,1,2,0,67,1.4910572259941803,800.6666666666666,0.37276430632499824,0.012749791839801473,25775.0,0.3727643064840829,18-24,Very Low,Medium,Low,Poor
33,Male,Married,1,Graduate,No,61041.0,37474.0,36,1,Urban,E,0.2004603984441257,1,8,3,638,0,2023-04-30,2023,4,2,6,1,120,0.61391523729952,1040.9444444444443,0.2046384123929436,0.017025137428162855,30520.5,0.20463841242982084,25-34,Medium,Medium,Medium,Good
30,Female,Married,0,Not Graduate,Yes,26135.0,29912.0,48,1,Semiurban,B,0.2460962229186492,0,3,7,460,1,2023-11-16,2023,11,4,3,0,320,1.1445188444614502,623.1666666666666,0.2861297109839848,0.01537844343355916,26135.0,0.2861297111044144,25-34,Very Low,Medium,Medium,Poor
36,Female,Married,1,Graduate,No,31093.0,19533.0,24,1,Rural,A,0.1496928043131764,1,8,11,536,1,2023-12-17,2023,12,4,6,1,351,0.6282121377802078,813.875,0.3141060687688781,0.02744074130817382,15546.5,0.31410606888000175,35-44,Low,Small,Low,Fair
31,Male,Divorced,2,Graduate,No,16607.0,13951.0,36,1,Semiurban,D,0.1008895832097428,0,4,7,456,1,2023-04-18,2023,4,2,1,0,108,0.8400674414403565,387.52777777777777,0.2800224802777782,0.032685828970490584,5535.666666666667,0.28002248046325706,25-34,Very Low,Small,Low,Poor
18,Male,Married,1,Graduate,No,43636.0,57683.0,24,1,Semiurban,B,0.2568059963395221,0,4,8,489,0,2023-10-22,2023,10,4,6,1,295,1.3219130992758272,2403.4583333333335,0.6609565494561491,0.008477367681839062,21818.0,0.6609565496227666,18-24,Low,Large,Medium,Poor
31,Female,Married,2,Graduate,No,29471.0,26279.0,24,1,Urban,E,0.1702077983350334,0,1,5,580,0,2023-03-12,2023,3,1,6,1,71,0.8916901360659631,1094.9583333333333,0.4458450678514424,0.022070855054527536,9823.666666666666,0.4458450680178533,25-34,Very Low,Medium,Low,Fair
31,Female,Married,0,Not Graduate,No,27761.0,28203.0,48,1,Urban,A,0.1182732870997771,1,4,7,516,0,2023-10-22,2023,10,4,6,1,295,1.0159216166564604,587.5625,0.2539804040543293,0.018295925964674116,27761.0,0.2539804041549663,25-34,Very Low,Medium,Low,Fair
41,Female,Single,0,Graduate,No,36816.0,44559.0,48,1,Urban,D,0.0241983636753168,0,5,7,578,1,2023-08-06,2023,8,3,6,1,218,1.2103161668839635,928.3125,0.3025790416223667,0.012971565788887283,36816.0,0.30257904171277217,35-44,Low,Medium,Very Low,Fair
28,Male,Married,2,Graduate,No,15756.0,18601.0,60,0,Semiurban,A,0.0827775803468816,1,8,10,336,1,2023-11-14,2023,11,4,1,0,318,1.1805661335364306,310.01666666666665,0.2361132265274588,0.018063544969729395,5252.0,0.23611322669230048,25-34,Very Low,Small,Very Low,Very Poor
51,Male,Married,1,Graduate,No,25678.0,32655.0,48,1,Urban,E,0.0828181152868702,1,3,11,730,0,2023-02-12,2023,2,1,6,1,43,1.271711192460472,680.3125,0.317927797966542,0.022354922675781506,12839.0,0.3179277981027367,45-54,Very Low,Medium,Very Low,Very Good
