age,gender,marital_status,dependents,education,self_employed,income_annual,loan_amount,loan_amount_term,credit_history,property_area,loan_grade,debt_to_income_ratio,delinquencies_2yrs,open_accounts,total_accounts,risk_score,default,application_date
34,Male,Married,0,Graduate,No,37658,50855,12,1,Semiurban,C,0.07156790988742873,0,2,8,574,0,2023-07-27
33,Male,Widowed,0,Graduate,No,39042,37071,48,0,Urban,C,0.15929326133282143,1,5,6,314,1,2023-10-09
47,Male,Single,0,Graduate,No,27002,12744,24,0,Urban,E,0.14368364266745287,0,5,8,300,1,2023-07-03
24,Male,Married,0,Not Graduate,No,14737,8501,36,1,Urban,E,0.1285859306722899,2,2,13,457,1,2023-07-03
27,Male,Married,1,Graduate,No,41641,13562,48,1,Semiurban,B,0.21598499783730574,0,8,12,598,0,2023-12-09
45,Male,Single,0,Graduate,No,36296,38325,36,1,Urban,C,0.03160118629764975,1,11,7,573,0,2023-10-06
29,Female,Married,0,Graduate,No,39981,17077,36,1,Semiurban,B,0.15063327860125503,0,8,11,527,1,2023-03-18
44,Male,Married,0,Graduate,Yes,29414,22385,60,1,Semiurban,C,0.05935556299743254,0,8,5,609,1,2023-06-28
51,Male,Married,0,Graduate,No,26148,27475,60,1,Rural,C,0.11881107747055722,0,5,9,587,1,2023-08-14
30,Male,Divorced,1,Graduate,No,32612,25419,60,1,Rural,E,0.06666955676763234,0,6,9,490,1,2023-12-03
41,Male,Married,0,Graduate,No,38932,30755,36,1,Semiurban,D,0.2759474611768064,0,6,3,599,1,2023-02-12
23,Male,Single,1,Not Graduate,No,50860,70213,60,0,Urban,A,0.18636287672875007,1,10,6,300,1,2023-05-17
42,Female,Married,1,Graduate,No,24219,30211,48,1,Urban,B,0.08589053896482508,2,6,8,599,1,2023-07-28
36,Male,Single,0,Graduate,No,53937,36913,36,0,Semiurban,D,0.29203003140579287,0,6,6,304,1,2023-02-08
39,Female,Married,1,Not Graduate,No,50358,49401,48,1,Rural,C,0.22335601063769572,0,3,10,545,0,2023-09-06
28,Male,Married,1,Graduate,No,47113,35374,24,0,Rural,C,0.21849171837094603,0,2,8,300,1,2023-06-20
18,Male,Single,3,Graduate,No,90683,93358,36,0,Urban,E,0.05467919357100007,0,3,9,354,1,2023-08-01
40,Male,Divorced,0,Graduate,Yes,15067,20796,24,1,Rural,B,0.09111668165083862,2,6,10,506,1,2023-09-17
18,Male,Divorced,1,Graduate,No,96307,90150,24,0,Rural,C,0.1462774854404591,0,13,8,300,1,2023-08-01
31,Female,Divorced,0,Graduate,No,26190,10035,24,1,Urban,E,0.2336319390924783,0,2,10,527,1,2023-10-04
44,Female,Married,1,Graduate,No,40977,52958,36,1,Rural,C,0.1820294211037173,1,3,4,652,1,2023-04-01
36,Female,Married,0,Not Graduate,No,37124,42745,36,1,Urban,C,0.05314493510925659,0,8,8,545,1,2023-03-05
54,Male,Divorced,1,Not Graduate,No,18599,8008,48,1,Semiurban,A,0.3126675078497195,1,10,8,491,1,2023-02-11
45,Male,Married,0,Graduate,No,47311,47931,36,1,Urban,B,0.05771537662976385,1,2,8,720,0,2023-07-16
28,Male,Divorced,0,Graduate,No,55931,77449,48,1,Urban,B,0.04769647158643981,0,2,5,602,0,2023-08-09
35,Female,Single,0,Graduate,No,44851,61404,36,1,Rural,B,0.08664764912236396,0,5,3,530,1,2023-09-09
34,Male,Single,0,Graduate,Yes,17353,25689,48,1,Rural,B,0.22986982453702112,2,9,6,460,1,2023-09-29
19,Female,Married,1,Graduate,No,19534,21256,24,1,Urban,E,0.1617357403058724,0,6,7,564,1,2023-02-27
25,Male,Married,0,Graduate,No,25625,37602,48,1,Urban,A,0.13895050953354146,0,4,6,525,0,2023-12-20
29,Male,Married,1,Graduate,No,68622,22131,48,1,Semiurban,B,0.23597712881258762,0,8,7,641,1,2023-11-21
18,Male,Divorced,0,Graduate,No,38103,18265,60,1,Rural,A,0.07494261401831284,0,2,7,481,1,2023-05-27
35,Male,Single,0,Graduate,No,13355,11784,24,1,Urban,C,0.11159378777970404,0,7,5,555,1,2023-06-15
32,Female,Single,0,Graduate,No,101942,69825,36,0,Rural,E,0.02298987844506472,2,7,8,316,1,2023-08-17
18,Male,Divorced,3,Graduate,No,76889,21455,24,0,Rural,D,0.22813384612895724,0,5,14,300,1,2023-03-01
39,Female,Single,1,Graduate,No,21091,7679,24,1,Semiurban,C,0.13096754817040404,0,2,9,497,0,2023-04-13
42,Male,Married,0,Graduate,No,29594,18284,36,1,Urban,A,0.04075464379787265,0,3,6,600,0,2023-12-15
37,Female,Married,0,Graduate,No,31471,39805,60,0,Urban,B,0.17926698843392727,0,6,11,318,1,2023-03-08
31,Male,Single,2,Graduate,Yes,47173,64681,36,1,Urban,D,0.21909881910140075,1,4,9,556,0,2023-07-17
40,Female,Single,1,Graduate,No,40112,54410,36,1,Urban,C,0.10224529638642324,0,7,8,584,0,2023-02-06
41,Female,Married,0,Graduate,No,25831,14511,48,1,Rural,B,0.16945746742741682,3,3,3,566,0,2023-01-05
38,Female,Divorced,1,Graduate,No,69951,82252,12,1,Urban,B,0.09284199711793104,0,3,5,696,0,2023-11-21
26,Male,Married,1,Not Graduate,No,86854,53051,36,0,Urban,A,0.2846018392016842,0,4,6,312,1,2023-05-19
37,Female,Married,1,Graduate,No,35428,35722,48,1,Semiurban,C,0.17986359684622694,0,7,9,518,0,2023-07-29
46,Male,Married,1,Graduate,No,27259,35163,36,1,Rural,E,0.07690776033492128,0,4,6,650,0,2023-11-01
29,Male,Single,1,Graduate,No,80624,40462,48,0,Urban,A,0.03116846888199803,0,4,5,314,1,2023-03-06
55,Male,Single,1,Graduate,No,12121,9234,24,1,Rural,C,0.16897628269186205,0,4,5,580,1,2023-10-26
29,Male,Married,0,Graduate,No,23221,19299,36,1,Semiurban,B,0.04398464919942734,0,4,12,525,1,2023-02-04
35,Female,Single,0,Not Graduate,No,59259,40816,60,1,Semiurban,E,0.19098330615654144,0,7,8,530,1,2023-09-22
28,Male,Single,1,Not Graduate,Yes,72821,95747,60,1,Rural,A,0.007550231454098179,0,1,8,470,1,2023-01-15
37,Male,Married,0,Graduate,No,30953,9483,36,1,Urban,C,0.1300477766290399,0,7,5,596,1,2023-11-18
18,Female,Married,2,Graduate,No,113567,164108,48,1,Semiurban,B,0.18399379328738658,1,5,10,661,0,2023-02-03
29,Male,Single,1,Graduate,No,10696,14876,24,1,Rural,D,0.14040181777827695,2,6,10,479,1,2023-07-13
24,Female,Married,3,Graduate,No,62778,42428,36,1,Rural,A,0.3112641375747321,0,4,11,557,0,2023-07-23
36,Male,Married,1,Not Graduate,No,37919,48739,48,1,Urban,B,0.19607472530978445,0,6,6,549,0,2023-11-22
44,Male,Single,0,Graduate,Yes,28471,9402,36,1,Urban,A,0.23674570162615166,0,1,6,550,0,2023-07-31
41,Male,Divorced,1,Graduate,No,56324,77926,48,1,Urban,D,0.08026876553737515,3,6,8,630,1,2023-03-13
18,Female,Single,2,Graduate,No,29878,34935,48,1,Rural,B,0.048370609171339375,1,4,6,476,1,2023-08-05
55,Female,Divorced,0,Graduate,No,21088,21978,48,1,Rural,A,0.2760440823398585,0,5,3,597,1,2023-05-09
37,Female,Single,3,Not Graduate,No,38473,29781,12,1,Semiurban,C,0.13660097865208984,0,7,11,417,1,2023-06-13
27,Male,Divorced,0,Not Graduate,Yes,35344,7089,48,1,Urban,D,0.0711032521386907,0,4,6,429,1,2023-03-15
36,Male,Single,0,Not Graduate,Yes,24580,28602,60,1,Urban,B,0.1863354232438467,1,1,5,470,0,2023-09-13
36,Male,Married,1,Graduate,No,27266,32385,36,1,Semiurban,B,0.2004657087713201,0,2,7,578,1,2023-03-10
28,Male,Married,1,Graduate,No,29539,29310,24,1,Rural,C,0.3435186175324158,0,4,6,531,0,2023-04-27
36,Male,Married,1,Not Graduate,No,16104,9487,60,1,Rural,C,0.15160478782716105,5,5,9,460,1,2023-12-28
28,Female,Married,4,Not Graduate,No,15594,5119,24,1,Rural,C,0.07626870779395123,0,2,5,402,1,2023-06-03
30,Male,Single,2,Graduate,No,57904,14610,36,1,Semiurban,B,0.10984425769885663,0,4,3,553,1,2023-10-26
28,Male,Married,0,Not Graduate,No,17820,6547,12,0,Rural,E,0.039659352611269,2,6,8,300,1,2023-06-27
20,Female,Single,0,Graduate,No,35993,14196,24,1,Rural,B,0.0780453701035509,0,6,10,502,0,2023-11-01
36,Female,Divorced,0,Graduate,No,14261,7944,24,1,Urban,B,0.18419499283562404,0,10,11,567,0,2023-04-19
40,Male,Single,0,Graduate,No,77116,91832,36,1,Rural,B,0.22798827179201697,0,7,8,637,0,2023-07-08
40,Male,Married,0,Graduate,No,31734,19204,36,1,Semiurban,E,0.21739194887405872,0,5,9,616,1,2023-07-23
43,Male,Married,0,Not Graduate,Yes,63503,95161,48,1,Semiurban,D,0.21765056970011498,0,10,5,527,0,2023-02-11
38,Male,Married,2,Graduate,Yes,104527,45995,36,1,Rural,D,0.2524944198213039,0,10,7,682,1,2023-08-27
29,Female,Single,0,Not Graduate,No,19064,24955,36,1,Urban,A,0.07614791298212545,1,6,7,422,1,2023-10-13
43,Male,Married,5,Graduate,No,25838,12810,48,0,Rural,C,0.1429537865313835,0,3,8,300,1,2023-06-29
21,Female,Married,0,Graduate,No,56162,34758,60,1,Semiurban,B,0.06410488111335068,0,2,6,497,1,2023-11-19
25,Female,Divorced,1,Not Graduate,No,26464,13744,24,1,Rural,E,0.09232785857434563,1,3,9,329,1,2023-10-11
25,Female,Married,1,Graduate,No,41989,41908,24,0,Urban,C,0.13651871132539867,0,7,5,317,1,2023-03-14
45,Male,Married,1,Not Graduate,Yes,38226,44964,36,1,Rural,C,0.05775308608194467,0,1,6,508,1,2023-12-06
44,Male,Married,1,Graduate,No,11254,2790,12,1,Urban,B,0.0719854608620796,0,5,8,617,1,2023-11-07
39,Female,Single,1,Graduate,No,58211,45238,60,1,Urban,C,0.08508063170103662,0,3,10,607,1,2023-05-11
45,Male,Married,3,Graduate,No,33908,36136,24,1,Urban,C,0.05788754710718307,0,7,9,705,0,2023-07-11
26,Male,Married,1,Not Graduate,No,19989,7742,36,1,Semiurban,C,0.20516191532145278,1,2,8,396,1,2023-03-18
38,Male,Married,0,Graduate,No,78701,78552,24,1,Rural,C,0.11765027282073305,1,10,4,653,0,2023-08-24
33,Male,Married,2,Graduate,No,25554,16807,36,1,Urban,B,0.13951763739543266,3,2,10,619,0,2023-03-06
43,Female,Married,1,Not Graduate,No,24861,6032,12,0,Urban,C,0.14493368602630843,0,4,3,302,1,2023-08-08
33,Male,Divorced,0,Graduate,No,14758,21541,48,0,Urban,D,0.10137923196570242,1,7,11,300,1,2023-05-13
31,Male,Married,1,Not Graduate,No,48899,61382,60,1,Semiurban,A,0.1566918907912942,0,4,4,485,1,2023-02-16
40,Male,Married,0,Graduate,Yes,37095,10378,36,1,Urban,A,0.04472262819825794,0,9,3,667,0,2023-03-26
43,Male,Married,1,Graduate,No,15228,12274,24,0,Rural,C,0.010776954464187898,2,6,4,321,1,2023-06-19
28,Female,Married,0,Graduate,Yes,41060,50920,36,1,Semiurban,B,0.08697580119845223,1,7,9,581,0,2023-02-18
34,Female,Single,0,Graduate,No,54927,79849,48,1,Rural,B,0.056957119727896584,1,2,7,539,1,2023-10-10
24,Male,Single,0,Graduate,Yes,45755,36127,24,1,Rural,A,0.15009342291777203,3,2,7,481,1,2023-02-28
18,Male,Single,0,Graduate,No,70428,96935,48,1,Semiurban,C,0.038586789117335006,0,1,9,561,1,2023-03-22
37,Male,Married,0,Graduate,No,26845,28464,24,1,Rural,B,0.2933962915386656,0,6,13,577,0,2023-01-24
41,Female,Divorced,0,Graduate,No,87891,31025,12,1,Rural,C,0.08626705118683155,0,6,6,714,0,2023-12-05
37,Male,Married,0,Graduate,No,36381,46431,36,0,Urban,E,0.1352877432206335,0,5,13,334,1,2023-01-07
18,Female,Married,1,Graduate,No,54189,64806,24,0,Rural,D,0.2321895607113669,2,7,5,300,1,2023-09-04
31,Male,Divorced,0,Graduate,No,68789,43211,48,1,Semiurban,D,0.15038930404900988,1,7,12,582,0,2023-10-01
18,Female,Divorced,0,Not Graduate,No,136598,190000,24,1,Urban,A,0.02523125329076663,0,9,8,571,0,2023-07-10
48,Male,Married,0,Graduate,No,21150,10248,48,1,Semiurban,B,0.28226884785070266,1,5,6,631,0,2023-05-25
24,Female,Single,1,Graduate,No,25091,27944,36,1,Urban,A,0.2784425330979826,2,3,4,546,0,2023-04-12
47,Male,Single,0,Graduate,No,39931,46611,36,0,Semiurban,E,0.015529936791297692,0,4,4,327,1,2023-07-20
44,Female,Single,0,Graduate,No,30169,17676,24,1,Rural,C,0.11464281481516213,1,3,8,551,1,2023-10-04
25,Male,Single,1,Graduate,No,24321,15541,24,0,Urban,A,0.18273797103124034,0,3,10,331,1,2023-09-07
23,Male,Single,1,Not Graduate,No,16942,23733,48,1,Urban,B,0.07855668285034557,1,7,15,350,1,2023-05-20
38,Female,Married,0,Not Graduate,Yes,38674,36798,24,1,Rural,B,0.12846596726827977,0,8,6,524,0,2023-05-19
26,Male,Single,2,Not Graduate,No,54054,21903,36,1,Semiurban,C,0.35850555506838394,1,2,12,420,1,2023-01-25
36,Female,Single,0,Graduate,No,43309,20085,36,1,Urban,A,0.10893532580823824,1,3,11,590,0,2023-12-09
30,Female,Single,1,Graduate,No,16075,5523,24,0,Rural,A,0.08235955071636482,0,5,7,300,1,2023-10-08
18,Male,Married,1,Not Graduate,No,16267,5312,48,1,Rural,B,0.20868531697557982,1,3,7,369,0,2023-10-04
18,Male,Married,0,Graduate,No,37444,31454,60,0,Urban,B,0.20889698899770465,1,4,12,300,1,2023-12-12
37,Male,Married,1,Not Graduate,No,32227,35029,36,1,Urban,C,0.19374879835288034,1,3,9,502,1,2023-10-26
29,Male,Single,0,Graduate,No,30979,43832,60,1,Rural,B,0.14147375272214022,0,5,5,468,1,2023-11-02
29,Male,Married,2,Not Graduate,No,31609,9888,60,1,Urban,B,0.1285440483578119,1,5,9,493,1,2023-08-14
41,Female,Single,1,Not Graduate,No,28308,18856,24,0,Semiurban,C,0.1784145328751807,1,1,8,314,1,2023-04-24
46,Male,Single,2,Graduate,No,39120,31325,24,0,Urban,A,0.2656586339533275,0,7,8,332,1,2023-05-23
32,Male,Divorced,0,Graduate,No,62982,66528,36,1,Rural,C,0.12085406481035622,0,6,4,586,1,2023-09-23
31,Male,Widowed,1,Graduate,No,22763,22860,36,1,Urban,A,0.2719680237539114,0,4,9,548,0,2023-07-23
40,Male,Married,0,Not Graduate,No,45543,31034,36,1,Semiurban,B,0.031093622999915835,0,5,7,547,1,2023-05-02
21,Male,Divorced,0,Not Graduate,No,37848,24685,36,1,Urban,B,0.24151675982346818,1,4,6,447,1,2023-05-31
37,Female,Married,2,Graduate,No,14890,16880,36,1,Urban,B,0.383487705102211,0,7,6,607,0,2023-11-23
40,Female,Single,1,Graduate,No,26164,5236,48,1,Urban,E,0.02604455632693161,1,4,10,580,1,2023-07-09
41,Male,Widowed,2,Not Graduate,No,36499,33621,12,1,Urban,B,0.12417159702985188,0,8,8,488,1,2023-11-19
18,Female,Single,0,Graduate,No,107172,105104,48,0,Rural,B,0.06725474002431796,0,8,5,300,1,2023-08-04
27,Male,Married,0,Not Graduate,No,25270,24220,60,1,Rural,A,0.14180526708094315,1,5,9,412,0,2023-07-19
26,Female,Single,0,Not Graduate,No,26765,11755,48,1,Rural,B,0.1434601675674442,0,6,5,353,1,2023-12-20
35,Female,Married,1,Not Graduate,No,44648,17597,24,0,Semiurban,A,0.11503913642490866,0,3,5,300,1,2023-01-30
39,Female,Married,2,Graduate,No,34315,33895,12,1,Urban,A,0.1805059480542654,0,6,14,608,0,2023-06-11
49,Male,Married,0,Graduate,No,19324,20734,36,1,Urban,D,0.14047633152410743,0,5,6,643,1,2023-02-12
30,Male,Single,4,Graduate,No,15252,16369,60,1,Urban,A,0.131463969448455,0,3,15,488,1,2023-10-04
30,Male,Married,0,Not Graduate,No,14318,14218,48,1,Rural,C,0.08091552306513583,0,3,6,417,1,2023-08-04
46,Female,Married,2,Graduate,No,55548,27010,36,1,Urban,B,0.14242861940730486,1,7,5,766,0,2023-05-17
37,Male,Widowed,0,Graduate,Yes,21693,13582,24,1,Rural,A,0.16120620924450857,1,5,13,518,1,2023-05-24
47,Female,Married,1,Graduate,No,118770,38699,48,1,Rural,D,0.14641188887993065,2,9,5,752,0,2023-02-21
37,Male,Married,0,Graduate,No,27887,37533,48,1,Rural,C,0.1859244917480905,1,6,6,566,0,2023-04-07
23,Female,Single,1,Not Graduate,No,53409,77121,60,1,Semiurban,B,0.24073709690263317,0,3,4,411,1,2023-10-08
21,Male,Divorced,2,Not Graduate,No,20315,8700,48,1,Semiurban,A,0.06403452582419113,0,8,8,329,1,2023-10-28
19,Male,Single,2,Graduate,No,39932,16096,36,1,Urban,B,0.27977462226052396,0,3,7,500,1,2023-11-04
41,Male,Single,4,Graduate,Yes,73625,78621,48,0,Semiurban,A,0.15645156408579242,0,4,11,333,1,2023-01-21
46,Male,Married,0,Not Graduate,No,30488,34779,60,1,Rural,E,0.1573391852758989,0,6,7,509,1,2023-03-10
53,Male,Divorced,0,Graduate,No,21103,21599,48,0,Urban,C,0.06783765451916479,1,8,8,352,1,2023-06-04
43,Female,Single,1,Graduate,No,30147,38733,24,1,Urban,E,0.2262065854727886,0,7,10,610,0,2023-06-12
46,Male,Single,1,Graduate,Yes,32594,11979,48,0,Urban,B,0.05423952051206847,0,4,9,318,1,2023-04-09
29,Male,Married,1,Graduate,No,22184,29867,60,1,Rural,C,0.1122379417550628,1,1,8,459,0,2023-12-25
23,Female,Single,0,Graduate,No,82990,105301,36,1,Urban,A,0.3765931733514549,0,4,10,582,1,2023-12-04
43,Male,Married,0,Graduate,No,36657,27689,36,1,Rural,D,0.1269353602100705,0,5,3,607,1,2023-02-02
39,Female,Married,1,Graduate,No,68879,45011,48,0,Urban,A,0.21920932390543846,1,7,10,406,1,2023-09-16
36,Female,Married,1,Graduate,No,62142,60408,48,1,Rural,C,0.10773234221762513,2,6,3,701,0,2023-03-19
38,Male,Single,1,Graduate,No,85016,71812,12,1,Semiurban,B,0.192308538355421,1,3,10,636,0,2023-12-20
38,Male,Single,1,Not Graduate,No,19350,26048,48,0,Urban,C,0.40337903488132154,0,4,6,304,1,2023-09-06
47,Male,Divorced,1,Graduate,No,50124,14951,36,1,Rural,C,0.08839139222582612,0,7,12,607,1,2023-01-27
47,Female,Divorced,2,Graduate,No,28228,25710,60,1,Rural,C,0.09612559553585115,0,5,11,567,0,2023-01-15
40,Male,Single,0,Graduate,No,33825,39437,60,1,Semiurban,B,0.2422649458291644,0,6,13,517,0,2023-04-27
43,Female,Single,2,Not Graduate,No,21153,13879,36,1,Rural,C,0.10269237317520859,0,2,8,424,1,2023-07-22
40,Female,Single,1,Graduate,No,116137,113738,60,0,Urban,B,0.08555813772606638,0,8,7,382,0,2023-07-20
30,Male,Married,0,Not Graduate,No,25144,11703,36,1,Rural,B,0.010652653600382839,1,6,9,411,1,2023-07-14
42,Female,Married,0,Graduate,No,50332,60930,48,1,Urban,B,0.10371489981377136,1,5,7,681,0,2023-10-04
21,Female,Married,1,Graduate,No,19094,10514,12,1,Urban,E,0.18422951420003958,0,8,6,589,1,2023-10-20
45,Male,Married,2,Graduate,No,31976,47121,24,0,Urban,E,0.26595532334928845,1,2,11,368,1,2023-03-18
23,Female,Married,2,Graduate,No,61715,19019,60,1,Urban,B,0.06812542238930014,1,4,12,632,0,2023-01-19
37,Female,Divorced,0,Graduate,No,43203,21770,60,1,Semiurban,D,0.06442053643964642,0,4,3,521,0,2023-01-28
26,Male,Single,2,Graduate,No,22678,6424,36,1,Semiurban,D,0.1149542341765522,0,4,4,442,1,2023-11-05
40,Male,Single,0,Graduate,No,25398,37551,36,1,Semiurban,B,0.2653405382083738,0,8,8,540,0,2023-07-21
34,Male,Single,0,Graduate,No,39395,12106,36,1,Urban,C,0.18494226420227464,2,3,5,546,0,2023-05-18
19,Male,Divorced,0,Not Graduate,No,36002,24446,60,1,Urban,D,0.023609901746988463,0,5,11,418,1,2023-09-24
39,Female,Married,0,Not Graduate,Yes,18835,11260,24,1,Rural,C,0.12838958978375883,0,4,4,491,0,2023-11-10
29,Male,Married,2,Graduate,No,30015,17223,24,1,Rural,B,0.21909199934789364,2,6,8,523,1,2023-09-04
43,Female,Single,1,Graduate,No,33760,49180,48,0,Urban,C,0.17435318739967418,0,5,12,314,1,2023-01-19
35,Male,Single,0,Graduate,Yes,48252,64547,60,1,Semiurban,A,0.21989368622114894,1,6,6,505,1,2023-11-28
38,Male,Single,1,Graduate,No,60266,37566,12,0,Urban,A,0.11739188579836689,3,2,9,329,1,2023-06-11
25,Female,Married,0,Graduate,No,50795,54729,48,1,Rural,D,0.10871725777784187,1,6,10,529,0,2023-06-14
29,Female,Single,1,Graduate,No,43034,16633,48,1,Rural,A,0.1403305365806416,0,1,8,529,1,2023-11-20
30,Male,Single,1,Graduate,Yes,43535,39895,24,1,Urban,D,0.15913977041255004,2,7,10,583,0,2023-10-27
43,Male,Married,0,Not Graduate,No,46098,61035,48,1,Rural,B,0.05310938627277504,0,6,7,545,1,2023-11-04
51,Male,Single,2,Graduate,No,58594,82722,48,1,Urban,B,0.18506643410113882,3,4,7,709,0,2023-01-18
26,Male,Married,2,Graduate,No,84621,60567,24,1,Urban,C,0.13873843555195503,1,6,9,720,0,2023-06-30
45,Male,Single,0,Graduate,No,22330,11666,36,1,Semiurban,D,0.08583458975683594,0,6,11,488,1,2023-11-08
18,Male,Divorced,1,Not Graduate,No,29024,14362,48,1,Semiurban,D,0.011623831197894587,0,5,6,396,1,2023-10-07
23,Female,Married,1,Not Graduate,No,60190,61931,24,1,Rural,D,0.08732514534262661,2,8,6,461,1,2023-12-27
25,Male,Divorced,0,Graduate,No,22081,15590,36,1,Rural,C,0.03456231313663562,1,3,6,511,0,2023-06-12
21,Female,Married,1,Graduate,No,19000,9536,24,1,Rural,B,0.10928643024542513,1,6,7,478,0,2023-10-27
19,Female,Divorced,2,Graduate,No,26348,26373,36,1,Semiurban,C,0.2931149429566606,1,6,10,469,0,2023-12-02
39,Male,Divorced,1,Graduate,No,37675,38416,24,1,Semiurban,A,0.07792218860082888,0,3,11,583,1,2023-05-10
32,Female,Married,1,Graduate,Yes,28589,8359,36,1,Semiurban,B,0.2778423560422655,1,5,6,542,1,2023-01-16
38,Male,Divorced,2,Not Graduate,No,43685,64206,24,1,Urban,B,0.23732264042559464,0,6,12,459,0,2023-02-17
41,Female,Married,1,Graduate,Yes,31504,24845,36,1,Semiurban,B,0.20550609113456875,0,10,9,575,0,2023-06-29
37,Male,Married,1,Graduate,No,30559,38058,24,1,Rural,A,0.08167845511823152,1,3,11,567,1,2023-09-23
41,Male,Single,0,Not Graduate,No,15763,10053,48,1,Urban,A,0.05903975647037479,0,5,5,427,1,2023-06-04
34,Female,Married,0,Not Graduate,No,48990,54098,48,1,Rural,B,0.2746793968603765,0,8,8,475,1,2023-07-10
23,Male,Married,0,Graduate,No,49313,31871,12,0,Semiurban,A,0.10172227400761359,0,5,4,300,1,2023-11-19
45,Female,Married,0,Graduate,No,33073,15098,60,1,Rural,B,0.11527267342015036,0,8,8,587,1,2023-03-30
29,Female,Single,0,Graduate,No,39124,33624,48,1,Rural,B,0.06364597234872381,0,6,11,516,1,2023-12-14
25,Male,Married,1,Graduate,No,39083,12096,48,1,Semiurban,B,0.2325514420818125,0,5,7,535,0,2023-02-11
33,Male,Single,1,Not Graduate,Yes,61431,55070,36,1,Urban,A,0.032296011764202125,1,4,9,517,1,2023-07-01
25,Male,Married,0,Not Graduate,No,40593,17039,24,1,Rural,B,0.13828059597614353,0,6,8,442,1,2023-06-19
30,Female,Single,1,Not Graduate,No,18625,4619,60,1,Rural,B,0.06819408980930432,0,7,9,376,1,2023-06-28
38,Female,Divorced,1,Graduate,Yes,94276,112405,12,1,Urban,E,0.07548580877683872,1,5,10,699,1,2023-09-04
38,Male,Single,0,Not Graduate,No,69180,68292,48,1,Urban,A,0.34489854073469256,1,1,12,514,0,2023-04-19
26,Male,Single,1,Graduate,No,37229,40534,36,1,Urban,C,0.06742555299538426,0,4,8,510,1,2023-06-15
30,Female,Divorced,0,Graduate,Yes,39239,58081,60,1,Urban,B,0.16868543565151267,0,4,12,522,1,2023-05-02
45,Male,Married,0,Graduate,No,41967,39547,36,1,Rural,A,0.11013585209399256,1,6,16,615,1,2023-12-12
39,Female,Single,1,Graduate,No,24702,14534,36,1,Urban,B,0.17587027558022844,1,8,16,556,1,2023-04-21
55,Female,Married,1,Not Graduate,No,63413,19392,48,1,Rural,B,0.16178776095907818,0,3,5,655,1,2023-04-03
46,Female,Single,1,Graduate,No,60190,48920,12,1,Rural,B,0.0408148379812472,1,7,11,643,0,2023-03-08
46,Male,Widowed,0,Graduate,Yes,34778,7622,12,0,Rural,D,0.2636166632707428,1,3,6,333,1,2023-05-30
21,Male,Married,0,Graduate,No,50827,22625,24,1,Urban,D,0.09213163254256278,0,4,7,497,1,2023-04-09
42,Male,Single,1,Not Graduate,No,61185,58042,24,1,Semiurban,A,0.04044043458253551,0,5,9,505,1,2023-06-16
34,Male,Married,2,Graduate,No,40680,54280,12,1,Rural,A,0.17043830007090396,1,6,6,538,0,2023-03-08
29,Female,Single,1,Graduate,Yes,21689,29580,48,0,Urban,B,0.13174524106822755,1,4,6,310,1,2023-12-23
36,Male,Married,0,Not Graduate,No,51169,54425,48,1,Urban,B,0.11291802736111704,0,4,7,569,1,2023-08-17
44,Female,Divorced,0,Graduate,No,37353,36860,60,1,Rural,D,0.14990082053785775,0,3,7,471,0,2023-08-27
40,Male,Divorced,0,Graduate,No,21007,18334,36,0,Semiurban,E,0.06550515009020305,0,4,12,308,1,2023-08-30
26,Male,Married,1,Graduate,No,60927,43201,24,1,Semiurban,A,0.18231986846901774,0,5,7,565,0,2023-04-11
42,Male,Married,0,Graduate,Yes,40884,39333,60,0,Rural,D,0.12888777346354605,0,3,5,343,1,2023-10-16
28,Female,Single,1,Not Graduate,No,32378,24934,48,0,Rural,C,0.27823672447894937,1,3,4,300,1,2023-04-06
37,Male,Married,0,Graduate,No,102337,130675,48,1,Urban,C,0.01393039904617783,2,7,12,789,0,2023-03-22
31,Male,Married,0,Not Graduate,No,27651,13286,24,1,Semiurban,B,0.12618860780224156,0,3,11,455,0,2023-01-13
32,Female,Married,2,Graduate,Yes,22664,14945,60,0,Urban,A,0.03484286282519295,0,6,8,300,1,2023-02-19
